1,0,begin
62.983,20.75,20140312
61.183,25.033,20090201
63.083,24.267,20140312
63.15,27.317,20140312
63.383,28.667,20140313
60.25,20.75,20140313
63.233,29.233,20140312
62.55,29.667,20140312
59.917,24.35,20140312
60.1,24.983,20140313
63.317,30.05,20140312
64.15,25.433,20140312
63.667,28.833,20140312
64.3,30.167,20140312
64.617,23.9,20140312
69.05,20.783,20140313
64.683,25.1,20140312
65.567,28.25,20140312
69.75,27.033,20140313
68.617,27.417,20140313
68.35,23.417,20140313
69.583,28.85,20110429
66.367,29.317,20140312
66.533,24.65,20140312
66.583,26.017,20140312
66.717,27.167,20140313
67.283,28.183,20140312
68.083,27.183,20140313
68.433,27.45,20140312
68.483,28.3,20140312
67.75,29.617,20140312
68.067,24.033,20140312
67.967,24.117,20140312
67.967,23.683,20140313
67.7,24.833,20130709
67.983,24.25,20140313
70.083,27.95,20140312
69.067,27.5,20140312
60.383,22.55,20140312
60.6,24.8,20140312
60.7,26.817,20140312
60.533,27.683,20140312
62.233,30.35,20140312
62.933,22.483,20140312
63.833,27.217,20140313
68.85,28.3,20140313
67.367,26.65,20140313
66.8,24.0,20140313
66.567,25.833,20140313
66.5,25.75,20140312
66.817,28.667,19990730
66.833,28.683,20140313
62.322,27.908,20140312
64.933,25.367,20140313
63.844,23.124,20140313
68.903,25.736,20140312
69.583,28.894,20140312
64.664,28.057,20140312
67.652,24.902,20140312
65.733,24.517,20140313
65.417,24.133,20140313
65.784,24.579,20140313
65.517,25.267,19790729
65.4,26.967,20140313
65.367,27.017,20050807
66.167,29.15,20140312
65.967,29.183,20140313
64.667,24.417,20140313
65.033,24.567,20140313
65.033,24.733,20140313
64.05,24.733,19950608
64.933,25.367,20140313
65.0,25.4,20140312
64.9,29.017,20010309
65.847,24.174,20140313
65.977,26.368,20140313
68.0,24.24,20140312
64.217,27.755,20140313
69.048,27.757,20140312
64.933,28.75,20140313
69.757,27.012,20140312
64.283,27.683,20140313
63.733,22.583,20050822
64.333,23.45,19770126
63.718,23.139,20140313
63.917,24.967,20040329
60.171,22.758,20140312
64.333,23.6,20140313
63.433,21.067,20140313
63.05,21.767,20140313
63.1,21.583,20060119
63.1,23.033,20140313
63.717,23.133,20130709
63.12,23.044,20140312
63.083,25.867,20140313
63.017,27.8,20140313
61.198,28.473,20140312
63.75,22.533,20140313
62.883,21.1,20050331
62.533,24.017,20140313
62.7,22.833,19920615
62.683,22.833,20140313
61.483,21.783,20140313
62.511,24.808,20140312
62.602,29.724,20140312
62.667,29.633,20140313
62.334,21.19,20140312
60.167,24.95,20140312
62.4,25.683,20140313
61.25,22.35,20140312
62.767,30.967,20140313
61.85,22.467,20140313
61.517,23.75,20140312
61.518,23.754,20140313
61.85,24.8,20140313
61.867,24.817,20140312
61.733,27.3,20140313
62.167,27.867,20130709
61.95,28.95,20140313
60.647,23.806,20140312
60.117,21.7,20140312
61.467,21.8,20140313
60.983,24.45,19770119
62.9,27.633,20140313
60.891,26.941,20140312
63.1,26.65,20140313
61.05,28.2,20140313
61.05,28.217,20140312
61.133,21.367,20050801
60.817,23.5,20140313
60.717,21.017,20140313
60.967,25.633,20140313
60.9,26.933,20140313
60.283,27.183,20140313
60.383,27.05,20130830
60.125,19.903,20140313
60.15,19.867,20070102
60.517,22.267,20140313
60.4,23.767,20031017
60.317,24.967,20140313
60.25,25.05,20140313
60.367,26.967,20140313
